,American Samoa,Argentina,Armenia,Australia,Austria,Belgium,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burkina Faso,Cameroon,Canada,Cape Verde,Chile,China,Colombia,Costa Rica,Croatia,Cuba,Czech Republic,Ecuador,England,Ethiopia,Finland,France,Gaza,Georgia,Germany,Ghana,Greece,Guatemala,Guinea-Bissau,Hong Kong,India,Indonesia,Iran,Iraq,Ireland Northern,Ireland South,Israel,Italy,Japan,Jordan,Kenya,"Korea, South",Libya,Macedonia,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Netherlands,New Caledonia,New Zealand,Nicaragua,Oman,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Republic of Kosovo,Romania,Russia,Rwanda,Samoa,Sao Tome and Principe,Saudi Arabia,Scotland,Senegal,Singapore,South Africa,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Venezuela,Vietnam,Wales,Zambia,Zimbabwe
Mali,0.7757762990978726,0.6656355923919911,0.5979052022208919,0.6824768060495777,0.5689962934662567,0.5940026181961464,0.6861350374330191,0.6127711962917896,0.5533470346130878,0.6589249623314338,0.6068485756338239,0.4079907519533306,0.671665829271547,0.41043290621928824,0.6589891584476775,0.6749835553469564,0.6721989365417993,0.6003190800038327,0.6178275748402825,0.4788900033214399,0.6073054121904685,0.6573839706584576,0.6193075359018404,0.48461825132069847,0.6648311345130836,0.5801407819439974,0.5528895685621549,0.6247875428795198,0.5905249632520874,0.3106912827539042,0.5988325010937858,0.6626777252171,0.3107505366404613,0.7131580828281834,0.6207040265989844,0.7233516131293042,0.6063261619335776,0.6398045141521812,0.6085928832548031,0.6362222929318783,0.5794009146159432,0.597040312382966,0.7245409799231329,0.6218516897839854,0.4256023242939287,0.6770227419776922,0.5267416674911269,0.7208200759721438,0.6528466007074285,0.0,0.6157437707191066,0.6636032628913126,0.6541549510532524,0.5167579611167082,0.6135986183031327,0.7920768457397026,0.7503108161803216,0.5514578397212437,0.6252794753150691,0.5911024964913133,0.5247905353827914,0.8287013359429378,0.7121690813752923,0.6958632794241563,0.7698891113655745,0.608206653439784,0.578784812781923,0.609353536630245,0.6061671282254179,0.6025921204062377,0.655496752119586,0.7757762990978726,0.36376724812231503,0.5291520820111678,0.7500378166868295,0.28409451921519374,0.6913889463398137,0.47997721737273547,0.5735678054714637,0.6618771376186822,0.45925478707991146,0.6854617374290096,0.6410169499980009,0.7601418670643868,0.45539158167759686,0.7616737735493453,0.48779247449671764,0.5931311335090995,0.41626002152114333,0.540350683914674,0.6122094578479118,0.608094614743281,0.7081141783663248,0.7260010401904254,0.605757566106006,0.4364334420311749,0.34271245292443936
Martinique,0.822281868565465,0.8112509055499537,0.7704555179034778,0.8186010565529462,0.7885279368516642,0.8024453473291773,0.8051512225097854,0.7959084839486945,0.7653087396291123,0.787841154348418,0.8253488334045398,0.6862020542613148,0.7999531642691123,0.702123827671104,0.8232240935165972,0.8213415140897379,0.8123818259540865,0.7658002054935706,0.7969458463089917,0.7030210720909911,0.7870763995468196,0.8037295529391509,0.7989848083610841,0.7627890674624371,0.8223001704282016,0.8005545519994017,0.7790511961782735,0.7882395792147489,0.7923971506334385,0.631490404066455,0.7938409304827581,0.8012151573232335,0.6657071319702694,0.8297774773259728,0.8078378188138924,0.8325546111576977,0.8116312396822968,0.7803541363501716,0.8085949498974525,0.8073508299712302,0.7818331519479446,0.8055848686723429,0.8308920262404611,0.8006916442137499,0.7101301368690784,0.8320363742056157,0.7630192924628781,0.8185368881181724,0.822935229171786,0.6157437707191066,0.0,0.8100624614305858,0.8128861301213094,0.75267446104082,0.8052245816316168,0.8325546111576976,0.8325546111576977,0.7748295436305302,0.7968341670345515,0.8212318834487283,0.7479441696831131,0.8325546111576977,0.8325546111576977,0.8145830340715962,0.8325546111576977,0.7891194195757493,0.7824037898816946,0.783622159998478,0.7973793657093039,0.7971759039542148,0.4788365950556111,0.822281868565465,0.6602567004893839,0.7619943738263241,0.8325546111576977,0.6388558863017408,0.8277142993753471,0.7417752961033828,0.7710594510932339,0.8209340556033305,0.7490413294039823,0.8325546111576977,0.7473738392486847,0.8323405094878628,0.7548752303481835,0.824199513134949,0.7273164960628479,0.7881484601712252,0.6960962626043316,0.7958333311348693,0.8007916848523815,0.8034425861657963,0.801418796751355,0.8316594384744986,0.8026317652704372,0.7092924608617838,0.653557333763912
Mexico,0.464606045361743,0.4856235190829752,0.4450369342315984,0.5212404055521989,0.4283470933641519,0.43565973227856697,0.5002047253367418,0.42725421222070187,0.39907024851475614,0.49913471048134395,0.6268527809220948,0.6343885467516298,0.2761133455450295,0.5014391294855045,0.3842453195073921,0.5092588169019797,0.44934413136248325,0.4863429051207383,0.39194799201750435,0.457648127224562,0.40604831590472945,0.5214283594914437,0.43402320043140863,0.6083887975414052,0.4239885657950009,0.40908477507773283,0.5385860160622594,0.4787807146321289,0.4083200015331358,0.6215262264289717,0.4038482877114038,0.41522274841026724,0.5409324675091238,0.5450143888035671,0.4626018489379234,0.5958252572317299,0.5086422793040944,0.580117403030067,0.4586719782976729,0.4494710972845685,0.4999591513047805,0.4259080720445848,0.4092048306123665,0.515699963863955,0.5606589365172145,0.43320939688638405,0.4727968204920997,0.7769770805611915,0.5421970282321515,0.6636032628913126,0.8100624614305858,0.0,0.3951376501050123,0.48771335242844,0.407729037196049,0.6037653513181028,0.46246052210032734,0.2970275287158462,0.3939847101167244,0.43670922139653734,0.3779367940044678,0.6541834578657126,0.6066173335564371,0.44544869518415164,0.5220027243853115,0.4202698294324571,0.4138801280250901,0.40166969992260165,0.3911337508498237,0.34641024015968097,0.8033824907031363,0.46460604536174305,0.5858755331557248,0.415465429555078,0.7035917830363877,0.6091827011793234,0.5260108070418311,0.4988710035565592,0.4211428046502252,0.511361659395611,0.5079150466303181,0.3923658084909263,0.6460052250693276,0.5350625230511405,0.5759109720003388,0.6429350173326465,0.5039544541270754,0.40633928372707306,0.522261212885353,0.4445976385735407,0.4269592135409257,0.381395794002942,0.6074695973470973,0.5757977878967745,0.43651399144611924,0.6188234608186071,0.6514145551877332
Mongolia,0.44602538908090295,0.547532346265611,0.37911001598482447,0.44900968232668953,0.4212152054860575,0.43350403983225816,0.5350724908300449,0.4011473722617728,0.4074513095226849,0.4131579452354154,0.678282081147109,0.6315841488032935,0.42115452706282025,0.5034185576130893,0.41562962422723304,0.3330001382967908,0.45966989043798784,0.5101334043364251,0.3709132218269991,0.45349931055150705,0.4043191195377895,0.5010936148510132,0.4077406315700473,0.6282149855993906,0.44570770882813937,0.40150499722969263,0.4741382471149437,0.46342847667646075,0.3560199656439501,0.6536159030899418,0.3742630239715006,0.49489434039179536,0.5505739330299172,0.3870757809335104,0.3658829898032558,0.4944079508542229,0.4577096657089983,0.5092430471486505,0.4222911945842357,0.4261214241701334,0.4610206817342297,0.38933760945208445,0.3473967884105127,0.45627503110488954,0.5946640077451509,0.34585636911383144,0.4248704615070143,0.688741208155307,0.4516643573174071,0.6541549510532524,0.8128861301213094,0.3951376501050123,0.0,0.4499873450247357,0.3893526330911746,0.5259336564066315,0.41890517316416426,0.3892798212061927,0.33923252468531395,0.36398038421839723,0.4022998431700938,0.5382392087818604,0.6522656793261903,0.5047090116380689,0.501757090537496,0.3928504629388934,0.4064331170952973,0.4160683866738111,0.3688645921228345,0.33128849613154243,0.8060514645408217,0.44602538908090295,0.5752529796001455,0.41171732999548877,0.7579645431293331,0.6153587311548431,0.36346177495813903,0.4602280004969775,0.41574186823043285,0.37490191869038936,0.5065947238382661,0.4214132504309156,0.6620635187223342,0.39685452289964845,0.5796639084374524,0.5244037755917123,0.4820566325450251,0.35449058895978497,0.5227229942932813,0.43250923854990264,0.4029035427350717,0.38773095728259227,0.5956461660451831,0.4386857953188186,0.40589095472806636,0.6513555783795015,0.6734490402199399
Morocco,0.6122328063902946,0.4920688824771815,0.3093216473981209,0.4847639078412684,0.27012376105352026,0.33120878647624163,0.5723773029198642,0.3117355538190286,0.34449484454993645,0.3626978398066491,0.6182218170574667,0.49071035738085944,0.4910927160570086,0.32061040183115624,0.45904106979516446,0.5298026916444566,0.4909148811426649,0.4888282449648932,0.33490194070196067,0.2843557186106857,0.31356354714377077,0.5113282594436904,0.30293870870453166,0.4440035552410907,0.4366138589347929,0.26721863151110065,0.3059672510644299,0.4119226248876318,0.2919621843459528,0.48301630326987893,0.30383716141506706,0.5083633097995155,0.4027371053503476,0.5980897200793823,0.43087616746532303,0.6252860509930099,0.42686596952250894,0.3946659660444262,0.29075067647911035,0.29201726430144864,0.3226867893043609,0.2730113024285338,0.5724890072969353,0.4266312731413383,0.4088968444626924,0.5531546075880027,0.2616363673390551,0.6941438669296095,0.5451563641765614,0.5167579611167082,0.75267446104082,0.48771335242844,0.4499873450247357,0.0,0.2945446646200739,0.6322685433194146,0.5625926726674276,0.3610182545941501,0.29434564050634965,0.40846046833950755,0.3484135877465168,0.6840102128930311,0.6577374442271398,0.5841915499542074,0.6442299685108389,0.28340679038994415,0.3136849135926314,0.34308138243418146,0.30563902648070307,0.346204200127844,0.7693377147760396,0.6122328063902946,0.40798791502110926,0.32528837095211605,0.7199149080887742,0.4658403403475888,0.5540809337948568,0.31392613307302303,0.3060975479020799,0.5013902419221786,0.3443738527023703,0.44107341190519644,0.46787637724149655,0.6183074771159425,0.37968083653580664,0.637633327167374,0.2173166552660886,0.3019503627356379,0.32282070213287367,0.388566560573955,0.28652334725353507,0.3846245049644031,0.6136805633399275,0.6066225681941955,0.29125624900341296,0.4792009805899761,0.4822932089245862
Netherlands,0.5562525101083458,0.5015638722797626,0.2615632363364062,0.433066808592166,0.16372688063023486,0.16104415095003602,0.4885602578546716,0.1589003784721806,0.3271071957555229,0.30232326631555645,0.6263904490052231,0.5591508987358348,0.3735472602447543,0.381107116964651,0.37584769849082905,0.49689631689966623,0.4894247535073083,0.5064897882227636,0.1742570401229196,0.30817292591455914,0.14446765701640343,0.48819691889596756,0.11008456413529742,0.5562460900142059,0.22205802913190936,0.13666752421491213,0.3588682990590537,0.39877732876681127,0.158677900333871,0.5722679046585074,0.19787561832526515,0.4550834572354402,0.4475452100545306,0.5587062185928563,0.41921876333316754,0.5942977861908716,0.41799141797234585,0.4940716325780341,0.1282555412538015,0.14644732106823466,0.42200498798924824,0.14914865355839185,0.5023324100158968,0.38682092216179104,0.4796899405840091,0.49615293022775125,0.30071883849683195,0.7255311384907571,0.5191683397117774,0.6135986183031327,0.8052245816316168,0.407729037196049,0.3893526330911746,0.2945446646200739,0.0,0.6090545896929067,0.5172435664668124,0.3293151496577148,0.21630466105684604,0.39154961420858575,0.3605903298830773,0.6652337309215696,0.6381610647457258,0.4773079731647163,0.5680990378323549,0.17345173653650858,0.20375683527698848,0.2075782364958744,0.14782917965402603,0.21592003619274688,0.8028779383746073,0.5562525101083458,0.5193528904257447,0.3149797530263011,0.7324167206157041,0.561037227312411,0.5222903097007849,0.40336022404211547,0.2746656950483708,0.45819684598518323,0.4110895438421598,0.2354154845539716,0.5616452344685807,0.5779505939668448,0.4860114449112877,0.6256845685763883,0.3790624011045792,0.22238485010760353,0.42305504545958594,0.3356780234520439,0.09278019134003267,0.2952942094929304,0.6277050088977846,0.5943501239092754,0.1380212828854776,0.5581266208361315,0.5958046018263273
New Caledonia,0.3653974947225329,0.678915996542513,0.5987534313200983,0.3916405331083026,0.6178203738531549,0.6452573352252489,0.6765497904139635,0.6172575820273599,0.5774550264454174,0.6269928593546691,0.7777265918515517,0.7433219485736036,0.6003508657635186,0.6638198992755275,0.5817855878401722,0.5228507562754241,0.5270789344385598,0.589422592937663,0.5821420181956342,0.643579166753663,0.6088504958663632,0.5951582036031545,0.6320305567001396,0.743932289682578,0.6188669524684627,0.6117298254636874,0.6554658562617603,0.5911940317632017,0.6021938023994623,0.7845277387354233,0.5911709574869178,0.5610773658370733,0.7497770924222571,0.5255401112269673,0.5594236903343544,0.5401322115976529,0.6481632386057847,0.6447700626816956,0.6338020920979858,0.6322756143124952,0.6255705488200537,0.6074052054141934,0.4469504113823642,0.6240954463634014,0.7338807506977945,0.5368779404683386,0.6512595389216477,0.7218190327075357,0.6053227022802674,0.7920768457397026,0.8325546111576976,0.6037653513181028,0.5259336564066315,0.6322685433194146,0.6090545896929067,0.0,0.37710965293463433,0.5808310329352399,0.5484508410175135,0.6075976625131403,0.5474812283223172,0.23205059998807903,0.7059748673448029,0.6216191249865223,0.434431867870485,0.6015256522228344,0.6362676260680217,0.6082618010660179,0.5893244120303206,0.5822474611062577,0.8237690234207831,0.3653974947225329,0.7217380994486193,0.6392169511279426,0.7809821909035454,0.7733842040849062,0.4972541275905476,0.6250366272814801,0.6425151248716316,0.5732047717994094,0.6804736169953934,0.5736948785135366,0.773611255729744,0.377497340601359,0.725737616826492,0.6301380272720359,0.6404933441184678,0.5756342403358464,0.6975056837228378,0.6576997668620785,0.6152319276537332,0.5895456268588471,0.5344560704008778,0.572334781583946,0.6168521472608834,0.7752268529958412,0.772289650137413
New Zealand,0.25618526053943186,0.641446601796922,0.5164893620051882,0.3639869797665332,0.5378766471260726,0.5641184962097426,0.6271565016285501,0.5233477194366941,0.5406583424981796,0.5225615387424672,0.7390850296360293,0.7065175696071351,0.48004414785983807,0.6097233118448987,0.5110732618469506,0.4580690968838116,0.5187630598706241,0.5598357741246804,0.5047969549554362,0.5779195396771689,0.521888451515514,0.5635188354014514,0.5334533625088738,0.6986022057508346,0.5427822207868184,0.5313430482292725,0.5650308111024716,0.5461038048186375,0.5070104467357692,0.7197505612871749,0.5103409662057212,0.5452443026519548,0.6690391534438825,0.4706834313461355,0.5069917763089332,0.4774270510428771,0.565460214789582,0.5898758430206704,0.5373050895947922,0.5405783418961655,0.5703469963786505,0.5142701924169926,0.41169690142979937,0.5563424900391899,0.6708385014938346,0.45508535079460577,0.5713286608083625,0.715846764224858,0.5375503096022614,0.7503108161803216,0.8325546111576977,0.46246052210032734,0.41890517316416426,0.5625926726674276,0.5172435664668124,0.37710965293463433,0.0,0.4947102731772954,0.4753800960907363,0.4834453790619002,0.49672410751487056,0.3785916594225967,0.6875296655434705,0.6085995123311189,0.41496175393572243,0.5144255195140709,0.5445604315831937,0.5182164077580557,0.5076573716682392,0.4733241261443387,0.8290449297013237,0.25618526053943186,0.6754591786515414,0.5595109851390551,0.8129973520347528,0.7066667015915988,0.45800631145693055,0.5456454121397776,0.543109933729289,0.4928672660097428,0.622786137422709,0.4968525925586173,0.7375119653504258,0.38825272346559353,0.6636019744683571,0.5622297159915978,0.5866604188494778,0.48886132985575165,0.6318130852100401,0.5628536552033296,0.521797286648518,0.49979651465058617,0.6069434181956345,0.5133061058879262,0.5271563515161799,0.7124403043001266,0.7305761161644508
Nicaragua,0.5044782684545867,0.4447156427367654,0.34712544853635435,0.4779600655958553,0.31025219193352094,0.36168646273946864,0.5130949997170684,0.3379481466882386,0.2774561999369794,0.44826018434076503,0.601595280415012,0.5216544105006339,0.35544066389086576,0.3410569598182419,0.36173418781756056,0.47590219452925964,0.39071274193434585,0.4046045773253534,0.30142142915371395,0.3047511131766958,0.3072716944826799,0.4815250970229906,0.35898333407503097,0.5224059341407301,0.38933205132666016,0.2896151482283296,0.41775090638999934,0.41344017092924573,0.3085201530436797,0.5125017192959431,0.31400477163093005,0.3488973969583187,0.4482578252347564,0.5367607707545582,0.39489057313120096,0.593479709738145,0.44075591649551626,0.517940466911679,0.36793228516529053,0.37872807754485965,0.4074939035932108,0.3175805150015377,0.435102985709506,0.43606249565999616,0.4595305490829917,0.4398619773370847,0.3560166983428423,0.710819956967376,0.5210207193322238,0.5514578397212437,0.7748295436305302,0.2970275287158462,0.3892798212061927,0.3610182545941501,0.3293151496577148,0.5808310329352399,0.4947102731772954,0.0,0.2969289900195991,0.36332446882292685,0.2374303489014837,0.63874188849264,0.6068202375533046,0.4790890075691239,0.566105515966956,0.3189625004083582,0.3259663435323556,0.330352465031476,0.2956137640079147,0.28383228142365546,0.7724199251511723,0.5044782684545867,0.46397128745124655,0.32689584681304446,0.6743160067644675,0.5008386091417493,0.5048197851519198,0.3771856159843478,0.33520825976654256,0.4770503724437176,0.37656723370439066,0.3546237060217543,0.5587548287864608,0.5346505194436314,0.4721924231522083,0.6153791907032428,0.3787836858858848,0.3054206028037759,0.38775126631147905,0.35591491306246437,0.3406680629391633,0.31825390770528283,0.5818230167915743,0.5753614865441009,0.34478574960171077,0.5070577247050384,0.5265365645104608
Oman,0.5085756117722752,0.4457555055570856,0.25938056649563684,0.4148270051141384,0.2431718151824073,0.2659568259399508,0.502354378182517,0.19749530180763203,0.2816696297242454,0.27977044864020634,0.6184083502771234,0.5595826653635415,0.3892058047726533,0.3804068874396746,0.3634749681711226,0.44393093153417074,0.4129635343725778,0.47413342003306136,0.18709854443861224,0.3034682437494924,0.2089885888622473,0.4592348658436255,0.22295390190572872,0.5474254288891266,0.3181807901676186,0.20600479506759184,0.34091040148906393,0.37166485584832126,0.19725643137570495,0.5915806123344121,0.175431438186388,0.42504683603262994,0.47887631590219504,0.5085138322700977,0.3492262882825719,0.5584215019600389,0.3953150833925302,0.4389802617039702,0.2445335425995254,0.22828785779872884,0.3658539666185145,0.20420588677350365,0.4408205347713441,0.38761729890437335,0.4971734670937065,0.4417231403068876,0.3037657339391996,0.6653664212740168,0.4840657968768161,0.6252794753150691,0.7968341670345515,0.3939847101167244,0.33923252468531395,0.29434564050634965,0.21630466105684604,0.5484508410175135,0.4753800960907363,0.2969289900195991,0.0,0.3052238329827707,0.3078456003405006,0.5997749546027431,0.6069569334251355,0.48454092712612373,0.5617427226848112,0.20192576210443955,0.2491911320617298,0.25400769409928237,0.15461582467824497,0.2195397115509808,0.7968528732734343,0.5085756117722753,0.5119646104906983,0.29831220879970216,0.6935755753578745,0.5580133007718212,0.46095164066244815,0.3631281190522498,0.30106227076049763,0.3840358066216815,0.39248029100141363,0.3139228086267537,0.5294434561327396,0.5129533775735432,0.4946988664266727,0.5834029973682272,0.35596830869094037,0.18011987544080418,0.4102460242107065,0.32207172011504476,0.20192278639648062,0.31476922565246696,0.608036609625383,0.5427081465331923,0.2260148638156144,0.5807070897254814,0.5975011453618823
Pakistan,0.5261024671117119,0.5023180222065322,0.3301962344259903,0.49729819099606026,0.3960241672486687,0.41912383908062456,0.6103998532925268,0.37247822658867297,0.3969206088248172,0.43537360194887537,0.6350131808296513,0.5584586307256014,0.47881804585315085,0.421602713616175,0.4149742819821986,0.4006663422956973,0.46900284675352605,0.5150153275596966,0.3564210650373318,0.4011106235208122,0.38729079547904804,0.5126939427251045,0.40510999387183216,0.5490873264462148,0.45487062575352866,0.3660889012590566,0.4131792685152966,0.4251777819572668,0.3474080974827778,0.5966800447996838,0.3246686358726591,0.5328065267332007,0.492787657537139,0.4569960302168182,0.3371166996892604,0.5003700105411646,0.41208488507879026,0.4398889210005849,0.41178566370405917,0.4079293832787198,0.41138385534936756,0.3658544317594806,0.4627179939023842,0.4302692232092632,0.5615719433680142,0.391264852651466,0.3795605909481006,0.5862851308867558,0.46243875986036104,0.5911024964913133,0.8212318834487283,0.43670922139653734,0.36398038421839723,0.40846046833950755,0.39154961420858575,0.6075976625131403,0.4834453790619002,0.36332446882292685,0.3052238329827707,0.0,0.4047493307768509,0.6139319839777754,0.6347560260354865,0.6050949866344154,0.623106126109905,0.3672271553118944,0.3863703229213541,0.3789310226069173,0.34017301484415874,0.3192237947769759,0.8140178006340648,0.5261024671117119,0.5322392467802158,0.3945316497331137,0.663932208014603,0.5250376164190713,0.42011657513943823,0.3804439167529434,0.4170359609045694,0.3129635152524635,0.4324756792052789,0.4410261720947192,0.5614841694965205,0.5031010536079242,0.5469445774400616,0.5444296260035698,0.4358355847261368,0.3047288319535297,0.46890298468190794,0.3193653738333581,0.39200827626660784,0.4072892843202668,0.6908430216218632,0.45619664206450194,0.39777294754540365,0.6069539939188265,0.610699853444093
Panama,0.5221023053848383,0.4536520130184574,0.36221156032326346,0.4787381042212536,0.3564211745084004,0.39105870557147326,0.4966030692814008,0.3712132086225702,0.24431628426538862,0.45113423018677545,0.5986818672266411,0.49913216297724994,0.38998177979155363,0.34419753207348613,0.3747593270170581,0.48724730640116876,0.35498314627549976,0.3655238948620774,0.3387892866155186,0.3184497625729177,0.34495084378834046,0.4385570548414815,0.39379901975360504,0.5031816970897115,0.4288260011804052,0.32455665185899224,0.4294267346030152,0.41074121851383516,0.3374983164749679,0.48918095168220094,0.34471439692119216,0.40790762491032434,0.4292008651494965,0.5550339401323222,0.3761710909111874,0.6071114640365868,0.4386420100439741,0.491570362600842,0.4004198105435614,0.41748849985235925,0.38408895159989853,0.35138139133970586,0.45002328485352033,0.4526621629864716,0.4449283748822278,0.4860228717996776,0.38036735346545264,0.7346547973139628,0.5106988276515059,0.5247905353827914,0.7479441696831131,0.3779367940044678,0.4022998431700938,0.3484135877465168,0.3605903298830773,0.5474812283223172,0.49672410751487056,0.2374303489014837,0.3078456003405006,0.4047493307768509,0.0,0.6128867348078476,0.5910376232761005,0.4612664242833475,0.5620205384610718,0.3583227106503223,0.3481748349523187,0.36455215532354013,0.32823623946140873,0.3253399305756903,0.7515293598814891,0.5221023053848383,0.43653577509641917,0.3369507327304823,0.6976255199019868,0.47031217686052407,0.5064166633530199,0.3538708594212028,0.3436860072526683,0.4843295236301905,0.38997343192774553,0.396584692290606,0.5794067932394522,0.532748209876988,0.46911445611626595,0.62429497413613,0.33530509297232114,0.3267335365252103,0.3779329095268907,0.39735678123637214,0.371898040773976,0.34791962772765905,0.5445751696595078,0.5931656240286965,0.38586548512082586,0.5060132115975307,0.5201443072822731
Papua New Guinea,0.3686076963888492,0.7249816400335234,0.6327661521947252,0.4353319311366764,0.6843100657577186,0.7004333915567632,0.7173443710296169,0.6717258593781568,0.6417050518162334,0.643736276175501,0.8201097324684835,0.7837635727049462,0.6590576742243622,0.7153282123955874,0.6172811839021846,0.5042605506273549,0.5946645083186727,0.6492985456093127,0.64277731527963,0.7011308851912061,0.6708370058312509,0.6540045580391786,0.6819406434645595,0.7905535906767085,0.6752733395927176,0.6719571724798361,0.6879809252533725,0.6449329471003019,0.6536801422392106,0.8204844411999425,0.6465681538676955,0.6236005221021252,0.7948838296616552,0.4933544481361512,0.5929029829303784,0.515025639411279,0.6619749375014293,0.6545008535870623,0.6818007972106809,0.6859573168505388,0.6675601556464141,0.6613733994358215,0.48806902065398294,0.649173115613978,0.7835085229013364,0.5560755610414361,0.694992196315347,0.6688394054759972,0.6055880554356072,0.8287013359429378,0.8325546111576977,0.6541834578657126,0.5382392087818604,0.6840102128930311,0.6652337309215696,0.23205059998807903,0.3785916594225967,0.63874188849264,0.5997749546027431,0.6139319839777754,0.6128867348078476,0.0,0.7470619210232468,0.6748408275443618,0.45644178143858416,0.65955288897156,0.6770648970131457,0.6695608537409159,0.6450759443565703,0.63940672404906,0.824540674648177,0.3686076963888492,0.7630779281416809,0.6914468402196233,0.8128793362747312,0.8044746548271272,0.48887201421481097,0.6596289265182818,0.690350825291075,0.5764675819089448,0.733978884038137,0.6374507040944314,0.8040970832972101,0.373525006570065,0.7767606562207638,0.5615135718249556,0.6893626342822555,0.6268188945336964,0.7388778444697915,0.696097902910515,0.6691957104330299,0.6455696379312068,0.6220692417315904,0.5288806054529127,0.6725594431146391,0.8082892063462633,0.8120320396824482
Paraguay,0.6912219543833276,0.46885822782957165,0.6636535330359719,0.6765610998225797,0.6125836718566804,0.6339620034154408,0.5749393341651144,0.6324483517052053,0.5884955316054264,0.6570918626079507,0.6000616158565681,0.7154920632987407,0.6018903080817457,0.6632579006218099,0.545221050846604,0.7005831186759088,0.5677676983944304,0.5987221381014175,0.6295374334739913,0.6302827467576322,0.6354770264647439,0.5419632940440765,0.6497919293009256,0.6747141836503805,0.6333790025239638,0.6382419023567593,0.6641822565664246,0.6422445172989981,0.6403183409642624,0.6972184295724374,0.6185864458781615,0.6177151403511905,0.6661599908364771,0.7096074829923374,0.6099167664049265,0.7308578269898983,0.6774722489295536,0.735828619622547,0.6600284798831522,0.6585718323948232,0.6592964220228702,0.6511124200551982,0.6557350549045777,0.7162870306482362,0.6767203367940221,0.695136328841179,0.6600801270009313,0.8325546111576977,0.6707771185398208,0.7121690813752923,0.8325546111576977,0.6066173335564371,0.6522656793261903,0.6577374442271398,0.6381610647457258,0.7059748673448029,0.6875296655434705,0.6068202375533046,0.6069569334251355,0.6347560260354865,0.5910376232761005,0.7470619210232468,0.0,0.5397270602554521,0.6549799154047321,0.6461659894502871,0.6178368617641234,0.6005350072554579,0.6278749613704607,0.6097516217408194,0.8325546111576977,0.6912219543833276,0.6696081111653076,0.6248691027313765,0.6486493471823721,0.7037774068161659,0.6797505219872447,0.637791606655718,0.655193133429239,0.6319671272777467,0.645883714451879,0.6475441845809184,0.7400992837376396,0.7016882625942545,0.67270186020431,0.7517514404860428,0.6838101337069438,0.6265060341456631,0.6778205660163829,0.6213391770526365,0.6475961818293363,0.644086985455688,0.6207795441520119,0.7332180370700293,0.6372891663632002,0.7415626699430286,0.714874124648934
Peru,0.5709097337750761,0.5344752900689527,0.5378805889950163,0.5637330495821119,0.49976398785423987,0.4895500658102943,0.2514138427019022,0.4778699295763478,0.4572664044216671,0.5173305590846309,0.6081279930769065,0.6955947317376294,0.37096610297687616,0.5852966257871333,0.4383578532253744,0.5979135751119479,0.5276784607673378,0.5540128228770321,0.466086114532697,0.5295630941942229,0.49222666841143375,0.5480915713521137,0.49498200173277784,0.6887334129762185,0.459006539291873,0.4949654293920252,0.6132515491970713,0.566564970377735,0.48947420991002455,0.6793057188567242,0.4780991868911643,0.4480893785922679,0.592587461408483,0.6055477782672869,0.580579537737087,0.6796453699480001,0.6061223721804938,0.6949468704660015,0.515073943310217,0.5266411010544232,0.5997275318160008,0.5078473859933331,0.4834419494384474,0.5873219140411035,0.6164459354125177,0.546245982756162,0.5632166694689299,0.8325546111576978,0.5809946259513511,0.6958632794241563,0.8145830340715962,0.44544869518415164,0.5047090116380689,0.5841915499542074,0.4773079731647163,0.6216191249865223,0.6085995123311189,0.4790890075691239,0.48454092712612373,0.6050949866344154,0.4612664242833475,0.6748408275443618,0.5397270602554521,0.0,0.48127253866662956,0.5012695678055916,0.46997204326824493,0.4538430158218706,0.47398843741849345,0.466362829322913,0.80424253714685,0.5709097337750761,0.6501473645645656,0.5026794089770684,0.7466004842191512,0.6677484924066255,0.5990941849234159,0.616033491434382,0.5033394565824225,0.6227586650546235,0.5735322797702339,0.4794530373425086,0.7452392596809659,0.5809577953299399,0.642688648149459,0.7164311255727104,0.6060716215515167,0.4945250684539142,0.6174975174161358,0.5515975910070599,0.49409945810121353,0.49307372447177267,0.5577141999581985,0.6765549185517807,0.49821972571423734,0.6730260605081786,0.6975729581006614
